date,time,x,y,z
01/11/2019,3:56:04 PM,601182.1713,10322862.58,-3.04
01/11/2019,3:56:05 PM,601181.7249,10322864.9,-3.16
01/11/2019,3:56:06 PM,601181.6119,10322867.11,-3.11
01/11/2019,3:56:07 PM,601181.3877,10322869.43,-3.29
01/11/2019,3:56:08 PM,601181.1637,10322871.64,-3.16
01/11/2019,3:56:09 PM,601180.9396,10322873.85,-3.15
01/11/2019,3:56:10 PM,601180.9378,10322876.06,-3.2
01/11/2019,3:56:11 PM,601180.7136,10322878.38,-3.33
01/11/2019,3:56:12 PM,601180.7117,10322880.7,-3.11
01/11/2019,3:56:13 PM,601180.8211,10322882.91,-3.04
01/11/2019,3:56:14 PM,601180.7081,10322885.24,-3.21
01/11/2019,3:56:15 PM,601180.8173,10322887.56,-3.18
01/11/2019,3:56:16 PM,601180.8155,10322889.77,-3.1
01/11/2019,3:56:17 PM,601180.8137,10322892.09,-3.21
01/11/2019,3:56:18 PM,601180.8118,10322894.41,-3.29
01/11/2019,3:56:19 PM,601180.9211,10322896.73,-3.16
01/11/2019,3:56:20 PM,601181.0304,10322898.94,-3.17
01/11/2019,3:56:21 PM,601181.1397,10322901.27,-3.19
01/11/2019,3:56:22 PM,601181.249,10322903.48,-3.17
01/11/2019,3:56:23 PM,601181.4694,10322905.8,-3.22
01/11/2019,3:56:24 PM,601181.9122,10322908.01,-3.18
01/11/2019,3:56:25 PM,601182.355,10322910.22,-3.19
01/11/2019,3:56:26 PM,601182.6866,10322912.54,-3.33
01/11/2019,3:56:27 PM,601183.4628,10322914.75,-3.25
01/11/2019,3:56:28 PM,601184.1279,10322916.97,-3.22
01/11/2019,3:56:29 PM,601184.9042,10322919.07,-3.31
01/11/2019,3:56:30 PM,601185.6804,10322921.28,-3.33
01/11/2019,3:56:31 PM,601186.4567,10322923.38,-3.28
01/11/2019,3:56:32 PM,601187.3441,10322925.59,-3.25
01/11/2019,3:56:33 PM,601188.2315,10322927.8,-3.45
01/11/2019,3:56:34 PM,601189.119,10322929.9,-3.3
01/11/2019,3:56:35 PM,601190.0064,10322932,-3.33
01/11/2019,3:56:36 PM,601190.7826,10322934.22,-3.36
01/11/2019,3:56:37 PM,601191.67,10322936.43,-3.49
01/11/2019,3:56:38 PM,601192.6686,10322938.53,-3.4
01/11/2019,3:56:39 PM,601193.6672,10322940.63,-3.35
01/11/2019,3:56:40 PM,601194.5546,10322942.84,-3.33
01/11/2019,3:56:41 PM,601195.3309,10322944.94,-3.28
01/11/2019,3:56:42 PM,601196.1072,10322947.04,-3.62
01/11/2019,3:56:43 PM,601196.7723,10322949.26,-3.49
01/11/2019,3:56:44 PM,601197.5485,10322951.47,-3.42
01/11/2019,3:56:45 PM,601198.3248,10322953.68,-3.39
01/11/2019,3:56:46 PM,601198.9899,10322955.78,-3.44
01/11/2019,3:56:47 PM,601199.5439,10322957.99,-3.53
01/11/2019,3:56:49 PM,601200.0981,10322959.87,-3.54
01/11/2019,3:56:49 PM,601201.0963,10322962.41,-3.37
01/11/2019,3:56:50 PM,601201.7615,10322964.52,-3.42
01/11/2019,3:56:51 PM,601202.5377,10322966.73,-3.53
01/11/2019,3:56:52 PM,601203.314,10322968.83,-3.53
01/11/2019,3:56:53 PM,601204.2014,10322971.04,-3.52
01/11/2019,3:56:54 PM,601205.089,10322973.03,-3.44
01/11/2019,3:56:55 PM,601205.8653,10322975.13,-3.57
01/11/2019,3:56:56 PM,601206.7527,10322977.23,-3.76
01/11/2019,3:56:57 PM,601207.7513,10322979.44,-3.51
01/11/2019,3:56:58 PM,601208.6387,10322981.55,-3.53
01/11/2019,3:56:59 PM,601209.3039,10322983.65,-3.62
01/11/2019,3:57:00 PM,601210.3025,10322985.75,-3.47
01/11/2019,3:57:01 PM,601211.19,10322987.85,-3.56
01/11/2019,3:57:02 PM,601211.7438,10322990.17,-3.7
01/11/2019,3:57:03 PM,601212.6313,10322992.27,-3.6
01/11/2019,3:57:04 PM,601213.4076,10322994.37,-3.51
01/11/2019,3:57:05 PM,601214.0727,10322996.58,-3.63
01/11/2019,3:57:06 PM,601214.7378,10322998.68,-3.61
01/11/2019,3:57:07 PM,601215.5141,10323000.9,-3.53
01/11/2019,3:57:08 PM,601216.179,10323003.22,-3.58
01/11/2019,3:57:09 PM,601216.6218,10323005.43,-3.64
01/11/2019,3:57:10 PM,601217.1759,10323007.53,-3.64
01/11/2019,3:57:11 PM,601217.9522,10323009.63,-3.61
01/11/2019,3:57:12 PM,601218.6173,10323011.84,-3.65
01/11/2019,3:57:13 PM,601219.2823,10323014.05,-3.75
01/11/2019,3:57:14 PM,601220.1697,10323016.27,-3.66
01/11/2019,3:57:15 PM,601221.0571,10323018.48,-3.64
01/11/2019,3:57:16 PM,601221.7222,10323020.58,-3.7
01/11/2019,3:57:17 PM,601222.4985,10323022.79,-3.76
01/11/2019,3:57:18 PM,601223.2748,10323024.89,-3.76
01/11/2019,3:57:19 PM,601224.1622,10323026.99,-3.73
01/11/2019,3:57:20 PM,601225.0496,10323029.2,-3.75
01/11/2019,3:57:21 PM,601225.8259,10323031.31,-3.85
01/11/2019,3:57:22 PM,601226.8244,10323033.52,-3.74
01/11/2019,3:57:23 PM,601227.6008,10323035.62,-3.73
01/11/2019,3:57:24 PM,601228.3771,10323037.72,-3.89
01/11/2019,3:57:25 PM,601229.2644,10323039.93,-3.78
01/11/2019,3:57:26 PM,601230.1519,10323042.03,-3.71
01/11/2019,3:57:27 PM,601230.817,10323044.24,-3.82
01/11/2019,3:57:28 PM,601231.3709,10323046.45,-3.91
01/11/2019,3:57:29 PM,601232.2583,10323048.67,-3.76
01/11/2019,3:57:30 PM,601232.9234,10323050.88,-3.74
01/11/2019,3:57:31 PM,601233.3662,10323053.09,-3.97
01/11/2019,3:57:32 PM,601233.9201,10323055.3,-3.94
01/11/2019,3:57:33 PM,601234.6963,10323057.51,-3.78
01/11/2019,3:57:34 PM,601235.1391,10323059.72,-3.85
01/11/2019,3:57:35 PM,601235.4707,10323061.93,-3.97
01/11/2019,3:57:36 PM,601236.0247,10323064.15,-3.91
01/11/2019,3:57:37 PM,601236.6898,10323066.36,-3.83
01/11/2019,3:57:38 PM,601237.0214,10323068.57,-3.98
01/11/2019,3:57:39 PM,601237.5753,10323070.78,-3.98
01/11/2019,3:57:40 PM,601238.2404,10323072.99,-3.9
01/11/2019,3:57:41 PM,601238.6832,10323075.2,-3.97
01/11/2019,3:57:42 PM,601239.126,10323077.41,-4.11
01/11/2019,3:57:43 PM,601239.9023,10323079.52,-3.96
01/11/2019,3:57:44 PM,601240.4562,10323081.73,-3.98
01/11/2019,3:57:45 PM,601241.0102,10323083.94,-4.1
01/11/2019,3:57:46 PM,601241.7864,10323086.15,-4.14
01/11/2019,3:57:47 PM,601242.674,10323088.14,-3.97
01/11/2019,3:57:48 PM,601243.3391,10323090.24,-4.05
01/11/2019,3:57:49 PM,601243.8931,10323092.45,-4.15
01/11/2019,3:57:50 PM,601244.8917,10323094.55,-4.01
01/11/2019,3:57:51 PM,601245.7792,10323096.54,-4.03
01/11/2019,3:57:52 PM,601246.5555,10323098.65,-4.27
01/11/2019,3:57:53 PM,601247.5542,10323100.64,-4.07
01/11/2019,3:57:54 PM,601248.4417,10323102.74,-4.09
01/11/2019,3:57:55 PM,601249.4403,10323104.84,-4.14
01/11/2019,3:57:56 PM,601250.439,10323106.83,-4.07
01/11/2019,3:57:57 PM,601251.4377,10323108.82,-4.08
01/11/2019,3:57:58 PM,601252.3251,10323110.92,-4.18
01/11/2019,3:57:59 PM,601253.3237,10323113.02,-4.17
01/11/2019,3:58:00 PM,601254.3223,10323115.12,-4.08
01/11/2019,3:58:01 PM,601255.2098,10323117.22,-4.17
01/11/2019,3:58:02 PM,601256.0972,10323119.33,-4.19
01/11/2019,3:58:03 PM,601256.9847,10323121.43,-4.18
01/11/2019,3:58:04 PM,601257.8721,10323123.64,-4.25
01/11/2019,3:58:05 PM,601258.7595,10323125.74,-4.19
01/11/2019,3:58:06 PM,601259.647,10323127.84,-4.19
01/11/2019,3:58:07 PM,601260.5345,10323129.94,-4.28
01/11/2019,3:58:08 PM,601261.533,10323132.15,-4.28
01/11/2019,3:58:09 PM,601262.4205,10323134.14,-4.43
01/11/2019,3:58:10 PM,601263.5303,10323136.24,-4.32
01/11/2019,3:58:11 PM,601264.5289,10323138.35,-4.36
01/11/2019,3:58:12 PM,601265.6386,10323140.45,-4.3
01/11/2019,3:58:13 PM,601266.6373,10323142.44,-4.3
01/11/2019,3:58:14 PM,601267.5247,10323144.65,-4.37
01/11/2019,3:58:15 PM,601268.4121,10323146.75,-4.33
01/11/2019,3:58:16 PM,601269.2996,10323148.85,-4.29
01/11/2019,3:58:17 PM,601270.0758,10323151.06,-4.34
01/11/2019,3:58:18 PM,601270.7409,10323153.27,-4.35
01/11/2019,3:58:19 PM,601271.2948,10323155.49,-4.33
01/11/2019,3:58:20 PM,601271.8488,10323157.59,-4.35
01/11/2019,3:58:21 PM,601272.2915,10323159.91,-4.41
01/11/2019,3:58:22 PM,601272.6232,10323162.12,-4.37
01/11/2019,3:58:23 PM,601272.8436,10323164.44,-4.37
01/11/2019,3:58:24 PM,601273.0641,10323166.65,-4.51
01/11/2019,3:58:25 PM,601273.2845,10323168.97,-4.37
01/11/2019,3:58:26 PM,601273.2826,10323171.3,-4.41
01/11/2019,3:58:27 PM,601273.392,10323173.51,-4.42
01/11/2019,3:58:28 PM,601273.3902,10323175.72,-4.39
01/11/2019,3:58:29 PM,601273.3884,10323177.93,-4.41
01/11/2019,3:58:30 PM,601273.3866,10323180.14,-4.42
01/11/2019,3:58:31 PM,601273.3848,10323182.35,-4.46
01/11/2019,3:58:32 PM,601273.383,10323184.56,-4.43
01/11/2019,3:58:33 PM,601273.3812,10323186.77,-4.42
01/11/2019,3:58:34 PM,601273.2683,10323188.98,-4.47
01/11/2019,3:58:35 PM,601273.1553,10323191.19,-4.47
01/11/2019,3:58:36 PM,601273.1535,10323193.41,-4.41
01/11/2019,3:58:37 PM,601273.1517,10323195.62,-4.42
01/11/2019,3:58:38 PM,601273.0389,10323197.72,-4.44
01/11/2019,3:58:39 PM,601272.9259,10323200.04,-4.51
01/11/2019,3:58:40 PM,601272.924,10323202.36,-4.64
01/11/2019,3:58:41 PM,601272.811,10323204.57,-4.43
01/11/2019,3:58:42 PM,601272.6982,10323206.67,-4.45
01/11/2019,3:58:43 PM,601272.6964,10323208.88,-4.47
01/11/2019,3:58:44 PM,601272.4722,10323211.2,-4.48
01/11/2019,3:58:45 PM,601272.4704,10323213.41,-4.54
01/11/2019,3:58:46 PM,601272.4686,10323215.62,-4.46
01/11/2019,3:58:47 PM,601272.4668,10323217.84,-4.51
01/11/2019,3:58:48 PM,601272.354,10323219.94,-4.55
01/11/2019,3:58:49 PM,601272.5745,10323222.15,-4.53
01/11/2019,3:58:50 PM,601272.6838,10323224.47,-4.51
01/11/2019,3:58:51 PM,601272.9042,10323226.68,-4.53
01/11/2019,3:58:52 PM,601273.1248,10323228.78,-4.48
01/11/2019,3:58:53 PM,601273.3453,10323230.99,-4.86
01/11/2019,3:58:54 PM,601273.5657,10323233.31,-4.57
01/11/2019,3:58:55 PM,601273.8974,10323235.52,-4.55
01/11/2019,3:58:56 PM,601274.1179,10323237.74,-4.53
01/11/2019,3:58:57 PM,601274.3384,10323239.95,-4.59
01/11/2019,3:58:58 PM,601274.4477,10323242.16,-4.61
01/11/2019,3:58:59 PM,601274.6682,10323244.37,-4.56
01/11/2019,3:59:00 PM,601274.7775,10323246.69,-4.53
01/11/2019,3:59:01 PM,601274.7757,10323248.9,-4.59
01/11/2019,3:59:02 PM,601274.7739,10323251.11,-4.57
01/11/2019,3:59:03 PM,601274.8832,10323253.32,-4.68
01/11/2019,3:59:04 PM,601274.7703,10323255.53,-4.55
01/11/2019,3:59:05 PM,601274.6573,10323257.86,-4.57
01/11/2019,3:59:06 PM,601274.4332,10323260.07,-4.59
01/11/2019,3:59:07 PM,601274.3203,10323262.28,-4.6
01/11/2019,3:59:08 PM,601274.0962,10323264.49,-4.56
01/11/2019,3:59:09 PM,601273.9832,10323266.7,-4.56
01/11/2019,3:59:10 PM,601273.8703,10323268.91,-4.62
01/11/2019,3:59:11 PM,601273.8684,10323271.23,-4.57
01/11/2019,3:59:12 PM,601273.8666,10323273.44,-4.66
01/11/2019,3:59:13 PM,601273.8648,10323275.65,-4.57
01/11/2019,3:59:14 PM,601273.9742,10323277.86,-4.59
01/11/2019,3:59:15 PM,601274.0835,10323280.08,-4.71
01/11/2019,3:59:16 PM,601274.304,10323282.29,-4.69
01/11/2019,3:59:17 PM,601274.7469,10323284.39,-4.61
01/11/2019,3:59:18 PM,601275.0786,10323286.49,-4.64
01/11/2019,3:59:19 PM,601275.5215,10323288.59,-4.66
01/11/2019,3:59:20 PM,601276.1866,10323290.8,-4.69
01/11/2019,3:59:21 PM,601276.8518,10323292.79,-4.71
01/11/2019,3:59:22 PM,601277.517,10323294.89,-4.72
01/11/2019,3:59:23 PM,601278.4045,10323296.88,-4.74
01/11/2019,3:59:24 PM,601279.2921,10323298.87,-4.74
01/11/2019,3:59:25 PM,601280.1796,10323300.86,-4.72
01/11/2019,3:59:26 PM,601281.1782,10323302.96,-4.79
01/11/2019,3:59:27 PM,601282.0658,10323304.95,-4.86
01/11/2019,3:59:28 PM,601283.0645,10323306.95,-4.78
01/11/2019,3:59:29 PM,601284.0632,10323308.94,-4.82
01/11/2019,3:59:30 PM,601284.9507,10323310.93,-4.72
01/11/2019,3:59:31 PM,601285.727,10323313.03,-4.75
01/11/2019,3:59:32 PM,601286.6145,10323315.13,-4.72
01/11/2019,3:59:33 PM,601287.502,10323317.12,-4.81
01/11/2019,3:59:34 PM,601288.3896,10323319.11,-4.74
01/11/2019,3:59:35 PM,601289.277,10323321.21,-4.72
01/11/2019,3:59:36 PM,601290.0533,10323323.31,-4.86
01/11/2019,3:59:37 PM,601290.8296,10323325.41,-4.91
01/11/2019,3:59:38 PM,601291.7172,10323327.4,-4.81
01/11/2019,3:59:39 PM,601292.4935,10323329.5,-4.84
01/11/2019,3:59:40 PM,601293.2698,10323331.61,-4.93
01/11/2019,3:59:41 PM,601294.0462,10323333.6,-4.89
01/11/2019,3:59:42 PM,601294.9337,10323335.59,-4.88
01/11/2019,3:59:43 PM,601295.8212,10323337.69,-4.87
01/11/2019,3:59:44 PM,601296.7088,10323339.68,-4.9
01/11/2019,3:59:45 PM,601297.5962,10323341.78,-4.91
01/11/2019,3:59:46 PM,601298.4838,10323343.66,-4.91
01/11/2019,3:59:47 PM,601299.4825,10323345.65,-4.98
01/11/2019,3:59:48 PM,601300.5925,10323347.53,-4.89
01/11/2019,3:59:49 PM,601301.7023,10323349.52,-4.93
01/11/2019,3:59:50 PM,601302.7011,10323351.4,-5.07
01/11/2019,3:59:51 PM,601303.922,10323353.39,-4.97
01/11/2019,3:59:52 PM,601305.032,10323355.27,-4.98
01/11/2019,3:59:53 PM,601306.253,10323357.15,-5.02
01/11/2019,3:59:54 PM,601307.363,10323359.03,-4.98
01/11/2019,3:59:55 PM,601308.4728,10323361.02,-4.98
01/11/2019,3:59:56 PM,601309.4715,10323363.01,-4.99
01/11/2019,3:59:57 PM,601310.4702,10323365,-5.07
01/11/2019,3:59:58 PM,601311.3576,10323367.11,-5.07
01/11/2019,3:59:59 PM,601312.2452,10323369.1,-5.02
01/11/2019,4:00:00 PM,601313.0215,10323371.2,-5.01
01/11/2019,4:00:01 PM,601313.6867,10323373.3,-5.06
01/11/2019,4:00:02 PM,601314.2406,10323375.51,-5.09
01/11/2019,4:00:03 PM,601314.7946,10323377.61,-4.98
01/11/2019,4:00:04 PM,601315.1262,10323379.82,-5.14
01/11/2019,4:00:05 PM,601315.3467,10323382.03,-5.07
01/11/2019,4:00:06 PM,601315.5672,10323384.24,-5.11
01/11/2019,4:00:07 PM,601315.7877,10323386.46,-5.06
01/11/2019,4:00:08 PM,601316.0083,10323388.56,-5.06
01/11/2019,4:00:09 PM,601316.1177,10323390.77,-5.06
01/11/2019,4:00:10 PM,601316.3382,10323392.98,-5.06
01/11/2019,4:00:11 PM,601316.4476,10323395.08,-5.1
01/11/2019,4:00:12 PM,601316.7792,10323397.29,-5.14
01/11/2019,4:00:13 PM,601317.2222,10323399.28,-5.15
01/11/2019,4:00:14 PM,601317.7762,10323401.38,-5.11
01/11/2019,4:00:15 PM,601318.2191,10323403.48,-5.21
01/11/2019,4:00:16 PM,601318.9954,10323405.58,-5.23
01/11/2019,4:00:17 PM,601319.7717,10323407.68,-5.24
01/11/2019,4:00:18 PM,601320.7704,10323409.67,-5.12
01/11/2019,4:00:19 PM,601321.6579,10323411.66,-5.12
01/11/2019,4:00:20 PM,601322.5454,10323413.77,-5.23
01/11/2019,4:00:21 PM,601323.544,10323415.87,-5.25
01/11/2019,4:00:22 PM,601324.6538,10323417.86,-5.17
01/11/2019,4:00:23 PM,601325.6525,10323419.85,-5.34
01/11/2019,4:00:24 PM,601326.6512,10323421.84,-5.24
01/11/2019,4:00:25 PM,601327.6499,10323423.83,-5.26
01/11/2019,4:00:26 PM,601328.7597,10323425.82,-5.15
01/11/2019,4:00:27 PM,601329.6471,10323428.03,-5.32
01/11/2019,4:00:28 PM,601330.5346,10323430.02,-5.36
01/11/2019,4:00:29 PM,601331.7557,10323431.9,-5.16
01/11/2019,4:00:30 PM,601332.6432,10323434,-5.41
01/11/2019,4:00:31 PM,601333.4195,10323436.11,-5.46
01/11/2019,4:00:32 PM,601334.5294,10323437.99,-5.29
01/11/2019,4:00:33 PM,601335.7505,10323439.87,-5.24
01/11/2019,4:00:34 PM,601336.6379,10323441.97,-5.32
01/11/2019,4:00:35 PM,601337.4142,10323444.07,-5.26
01/11/2019,4:00:36 PM,601338.0795,10323446.06,-5.35
01/11/2019,4:00:37 PM,601338.6335,10323448.16,-5.38
01/11/2019,4:00:38 PM,601339.2987,10323450.26,-5.39
01/11/2019,4:00:39 PM,601339.7414,10323452.47,-5.32
01/11/2019,4:00:40 PM,601339.9619,10323454.68,-5.35
01/11/2019,4:00:41 PM,601340.2937,10323456.78,-5.38
01/11/2019,4:00:42 PM,601340.5142,10323458.99,-5.47
01/11/2019,4:00:43 PM,601340.957,10323461.09,-5.35
01/11/2019,4:00:44 PM,601341.1776,10323463.2,-5.26
01/11/2019,4:00:45 PM,601341.3981,10323465.41,-5.3
01/11/2019,4:00:46 PM,601341.6186,10323467.62,-5.33
01/11/2019,4:00:47 PM,601341.8391,10323469.83,-5.39
01/11/2019,4:00:48 PM,601342.0597,10323471.93,-5.36
01/11/2019,4:00:49 PM,601342.5025,10323474.14,-5.35
01/11/2019,4:00:50 PM,601342.7229,10323476.35,-5.35
01/11/2019,4:00:51 PM,601343.1657,10323478.56,-5.37
01/11/2019,4:00:52 PM,601343.6085,10323480.77,-5.41
01/11/2019,4:00:53 PM,601344.0513,10323482.99,-5.39
01/11/2019,4:00:54 PM,601344.6052,10323485.2,-5.33
01/11/2019,4:00:55 PM,601345.048,10323487.41,-5.5
01/11/2019,4:00:56 PM,601345.6019,10323489.62,-5.43
01/11/2019,4:00:57 PM,601346.2671,10323491.72,-5.35
01/11/2019,4:00:58 PM,601346.7099,10323493.93,-5.41
01/11/2019,4:00:59 PM,601347.2638,10323496.14,-5.45
01/11/2019,4:01:00 PM,601347.7066,10323498.35,-5.43
01/11/2019,4:01:01 PM,601348.1494,10323500.57,-5.47
01/11/2019,4:01:02 PM,601348.7034,10323502.67,-5.32
01/11/2019,4:01:03 PM,601348.9239,10323504.88,-5.41
01/11/2019,4:01:04 PM,601349.0332,10323507.09,-5.47
01/11/2019,4:01:05 PM,601349.2536,10323509.41,-5.36
01/11/2019,4:01:06 PM,601349.4741,10323511.62,-5.38
01/11/2019,4:01:07 PM,601349.3612,10323513.83,-5.45
01/11/2019,4:01:08 PM,601349.4705,10323516.04,-5.36
01/11/2019,4:01:09 PM,601349.4687,10323518.37,-5.29
01/11/2019,4:01:10 PM,601349.2446,10323520.58,-5.42
01/11/2019,4:01:11 PM,601348.9092,10323522.9,-5.44
01/11/2019,4:01:12 PM,601348.7963,10323525.11,-5.39
01/11/2019,4:01:13 PM,601348.5722,10323527.32,-5.39
01/11/2019,4:01:14 PM,601348.348,10323529.64,-5.44
01/11/2019,4:01:15 PM,601348.0128,10323531.85,-5.45
01/11/2019,4:01:16 PM,601347.7887,10323534.06,-5.43
01/11/2019,4:01:17 PM,601347.6758,10323536.27,-5.32
01/11/2019,4:01:18 PM,601347.4517,10323538.48,-5.35
01/11/2019,4:01:19 PM,601347.0053,10323540.69,-5.44
01/11/2019,4:01:20 PM,601346.7812,10323542.9,-5.39
01/11/2019,4:01:21 PM,601346.6683,10323545.12,-5.38
01/11/2019,4:01:22 PM,601346.5553,10323547.33,-5.36
01/11/2019,4:01:23 PM,601346.4425,10323549.43,-5.43
01/11/2019,4:01:24 PM,601346.4407,10323551.64,-5.38
01/11/2019,4:01:25 PM,601346.55,10323553.96,-5.36
01/11/2019,4:01:26 PM,601346.437,10323556.17,-5.47
01/11/2019,4:01:27 PM,601346.6576,10323558.27,-5.35
01/11/2019,4:01:28 PM,601346.7669,10323560.48,-5.33
01/11/2019,4:01:29 PM,601346.6539,10323562.8,-5.39
01/11/2019,4:01:30 PM,601346.541,10323565.01,-5.45
01/11/2019,4:01:31 PM,601346.7614,10323567.34,-5.32
01/11/2019,4:01:32 PM,601346.6484,10323569.55,-5.37
01/11/2019,4:01:33 PM,601346.5356,10323571.65,-5.39
01/11/2019,4:01:34 PM,601346.4225,10323573.97,-5.38
01/11/2019,4:01:35 PM,601346.4208,10323576.18,-5.35
01/11/2019,4:01:36 PM,601346.3078,10323578.39,-5.35
01/11/2019,4:01:37 PM,601346.1948,10323580.71,-5.38
01/11/2019,4:01:38 PM,601346.0818,10323582.92,-5.39
01/11/2019,4:01:39 PM,601346.0799,10323585.24,-5.36
01/11/2019,4:01:40 PM,601346.0781,10323587.56,-5.39
01/11/2019,4:01:41 PM,601346.1874,10323589.78,-5.53
01/11/2019,4:01:42 PM,601346.408,10323591.88,-5.36
01/11/2019,4:01:43 PM,601346.7396,10323594.09,-5.42
01/11/2019,4:01:44 PM,601346.96,10323596.41,-5.46
01/11/2019,4:01:45 PM,601347.514,10323598.51,-5.41
01/11/2019,4:01:46 PM,601348.068,10323600.72,-5.36
01/11/2019,4:01:47 PM,601348.5108,10323602.82,-5.52
01/11/2019,4:01:48 PM,601349.2872,10323604.92,-5.41
01/11/2019,4:01:49 PM,601350.0635,10323607.02,-5.39
01/11/2019,4:01:50 PM,601350.7285,10323609.24,-5.52
01/11/2019,4:01:51 PM,601351.5048,10323611.34,-5.46
01/11/2019,4:01:52 PM,601352.2811,10323613.44,-5.42
01/11/2019,4:01:53 PM,601352.8352,10323615.54,-5.46
01/11/2019,4:01:54 PM,601353.5004,10323617.53,-5.48
01/11/2019,4:01:55 PM,601354.0543,10323619.74,-5.42
01/11/2019,4:01:56 PM,601354.3861,10323621.84,-5.38
01/11/2019,4:01:57 PM,601354.6066,10323624.05,-5.39
01/11/2019,4:01:58 PM,601354.6048,10323626.15,-5.42
01/11/2019,4:01:59 PM,601354.6031,10323628.36,-5.44
01/11/2019,4:02:00 PM,601354.6013,10323630.46,-5.46
01/11/2019,4:02:01 PM,601354.5995,10323632.67,-5.37
01/11/2019,4:02:02 PM,601354.5978,10323634.78,-5.34
01/11/2019,4:02:03 PM,601354.4849,10323636.99,-5.35
01/11/2019,4:02:04 PM,601354.372,10323639.2,-5.41
01/11/2019,4:02:05 PM,601354.3702,10323641.3,-5.37
01/11/2019,4:02:06 PM,601354.2573,10323643.51,-5.35
01/11/2019,4:02:07 PM,601354.2556,10323645.61,-5.42
01/11/2019,4:02:08 PM,601354.4762,10323647.71,-5.38
01/11/2019,4:02:09 PM,601354.5855,10323649.92,-5.47
01/11/2019,4:02:10 PM,601354.8059,10323652.24,-5.41
01/11/2019,4:02:11 PM,601355.1376,10323654.45,-5.46
01/11/2019,4:02:12 PM,601355.4692,10323656.66,-5.53
01/11/2019,4:02:13 PM,601355.9121,10323658.77,-5.41
01/11/2019,4:02:14 PM,601356.3549,10323660.87,-5.39
01/11/2019,4:02:15 PM,601356.7977,10323663.08,-5.43
01/11/2019,4:02:16 PM,601357.1294,10323665.29,-5.5
01/11/2019,4:02:17 PM,601357.5722,10323667.39,-5.52
01/11/2019,4:02:18 PM,601358.3485,10323669.49,-5.43
01/11/2019,4:02:19 PM,601359.0138,10323671.48,-5.39
01/11/2019,4:02:20 PM,601359.5678,10323673.58,-5.51
01/11/2019,4:02:21 PM,601360.3441,10323675.68,-5.5
01/11/2019,4:02:22 PM,601361.0093,10323677.78,-5.48
01/11/2019,4:02:23 PM,601361.6743,10323679.99,-5.53
01/11/2019,4:02:24 PM,601362.5619,10323681.99,-5.47
01/11/2019,4:02:25 PM,601363.227,10323684.09,-5.41
01/11/2019,4:02:26 PM,601363.781,10323686.3,-5.57
01/11/2019,4:02:27 PM,601364.4461,10323688.4,-5.44
01/11/2019,4:02:28 PM,601365.1113,10323690.5,-5.37
01/11/2019,4:02:29 PM,601365.5542,10323692.6,-5.45
01/11/2019,4:02:30 PM,601365.997,10323694.7,-5.48
01/11/2019,4:02:31 PM,601366.551,10323696.91,-5.47
01/11/2019,4:02:32 PM,601367.216,10323699.12,-5.47
01/11/2019,4:02:33 PM,601367.77,10323701.22,-5.46
01/11/2019,4:02:34 PM,601368.2129,10323703.33,-5.5
01/11/2019,4:02:35 PM,601368.7669,10323705.43,-5.62
01/11/2019,4:02:36 PM,601369.3209,10323707.64,-5.47
01/11/2019,4:02:37 PM,601369.8748,10323709.85,-5.41
01/11/2019,4:02:38 PM,601370.2065,10323711.95,-5.44
01/11/2019,4:02:39 PM,601370.5381,10323714.16,-5.53
01/11/2019,4:02:40 PM,601370.8698,10323716.37,-5.48
01/11/2019,4:02:41 PM,601371.3126,10323718.47,-5.43
01/11/2019,4:02:42 PM,601371.6443,10323720.68,-5.43
01/11/2019,4:02:43 PM,601371.8648,10323722.9,-5.5
01/11/2019,4:02:44 PM,601372.0853,10323725.11,-5.54
01/11/2019,4:02:45 PM,601372.417,10323727.21,-5.5
01/11/2019,4:02:46 PM,601372.8598,10323729.42,-5.45
01/11/2019,4:02:47 PM,601373.0804,10323731.52,-5.44
01/11/2019,4:02:48 PM,601373.1897,10323733.73,-5.55
01/11/2019,4:02:49 PM,601373.5213,10323735.94,-5.56
01/11/2019,4:02:50 PM,601373.9642,10323738.04,-5.44
01/11/2019,4:02:51 PM,601374.4071,10323740.14,-5.52
01/11/2019,4:02:52 PM,601374.7387,10323742.35,-5.63
01/11/2019,4:02:53 PM,601375.2926,10323744.57,-5.56
01/11/2019,4:02:54 PM,601375.9577,10323746.78,-5.46
01/11/2019,4:02:55 PM,601376.5117,10323748.88,-5.48
01/11/2019,4:02:56 PM,601376.9545,10323751.09,-5.59
01/11/2019,4:02:57 PM,601377.6197,10323753.19,-5.56
01/11/2019,4:02:58 PM,601378.2847,10323755.4,-5.53
01/11/2019,4:02:59 PM,601378.8387,10323757.61,-5.54
01/11/2019,4:03:00 PM,601379.5038,10323759.71,-5.5
01/11/2019,4:03:01 PM,601380.1689,10323761.93,-5.5
01/11/2019,4:03:02 PM,601380.6117,10323764.14,-5.63
01/11/2019,4:03:03 PM,601381.1656,10323766.35,-5.48
01/11/2019,4:03:04 PM,601381.6083,10323768.67,-5.52
01/11/2019,4:03:05 PM,601382.0511,10323770.88,-5.48
01/11/2019,4:03:06 PM,601382.605,10323773.09,-5.43
01/11/2019,4:03:07 PM,601382.9366,10323775.3,-5.48
01/11/2019,4:03:08 PM,601383.157,10323777.63,-5.56
